flag,category,severity,alignment_confidence,alignment_tier,exact_or_best_effort,alignment_source,alignment_key_used,ticker,date,task_id,adapters_involved,source_fields,source_atoms,detail,limitation
OPPOSITE_DIRECTION_ATOM_OVERLAP,evidence,medium,exact,exact,exact,schema,"(ticker=QQQ, date=2026-07-06) exact",QQQ,2026-07-06,observation_batch_day1__2026-07-06,"finclaw,vibe_trading","q1.action,q3.direction",evidence_atoms,"finclaw and vibe_trading disagree on direction for QQQ/2026-07-06 yet share evidence-atom tags: momentum,unknown","exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
OPPOSITE_DIRECTION_ATOM_OVERLAP,evidence,medium,exact,exact,exact,schema,"(ticker=SPY, date=2026-05-27) exact",SPY,2026-05-27,observation_batch_day1_historical_extension__2026-05-27,"alphagen,deepalpha","q1.action,q3.direction",evidence_atoms,"deepalpha and alphagen disagree on direction for SPY/2026-05-27 yet share evidence-atom tags: factor,technical","exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
OPPOSITE_DIRECTION_ATOM_OVERLAP,evidence,medium,exact,exact,exact,schema,"(ticker=SPY, date=2026-05-27) exact",SPY,2026-05-27,observation_batch_day1_historical_extension__2026-05-27,"alphagen,deepalpha","q1.action,q3.direction",evidence_atoms,"alphagen and deepalpha disagree on direction for SPY/2026-05-27 yet share evidence-atom tags: factor,technical","exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
OPPOSITE_DIRECTION_ATOM_OVERLAP,evidence,medium,exact,exact,exact,schema,"(ticker=SPY, date=2026-07-06) exact",SPY,2026-07-06,observation_batch_day1__2026-07-06,"finclaw,tradingagents","q1.action,q3.direction",evidence_atoms,tradingagents and finclaw disagree on direction for SPY/2026-07-06 yet share evidence-atom tags: unknown,"exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
OPPOSITE_DIRECTION_ATOM_OVERLAP,evidence,medium,exact,exact,exact,schema,"(ticker=SPY, date=2026-07-06) exact",SPY,2026-07-06,observation_batch_day1__2026-07-06,"qlib,tradingagents","q1.action,q3.direction",evidence_atoms,tradingagents and qlib disagree on direction for SPY/2026-07-06 yet share evidence-atom tags: unknown,"exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
OPPOSITE_DIRECTION_ATOM_OVERLAP,evidence,medium,exact,exact,exact,schema,"(ticker=SPY, date=2026-07-06) exact",SPY,2026-07-06,observation_batch_day1__2026-07-06,"finclaw,vibe_trading","q1.action,q3.direction",evidence_atoms,finclaw and vibe_trading disagree on direction for SPY/2026-07-06 yet share evidence-atom tags: unknown,"exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
OPPOSITE_DIRECTION_ATOM_OVERLAP,evidence,medium,exact,exact,exact,schema,"(ticker=SPY, date=2026-07-06) exact",SPY,2026-07-06,observation_batch_day1__2026-07-06,"qlib,vibe_trading","q1.action,q3.direction",evidence_atoms,qlib and vibe_trading disagree on direction for SPY/2026-07-06 yet share evidence-atom tags: unknown,"exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
OPPOSITE_DIRECTION_ATOM_OVERLAP,evidence,medium,exact,exact,exact,schema,"(ticker=XOM, date=2026-07-06) exact",XOM,2026-07-06,observation_batch_day1__2026-07-06,deepalpha,"q1.action,q3.direction",evidence_atoms,deepalpha and deepalpha disagree on direction for XOM/2026-07-06 yet share evidence-atom tags: factor,"exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
OPPOSITE_DIRECTION_ATOM_OVERLAP,evidence,medium,exact,exact,exact,schema,"(ticker=XOM, date=2026-07-06) exact",XOM,2026-07-06,observation_batch_day1__2026-07-06,"qlib,tradingagents","q1.action,q3.direction",evidence_atoms,tradingagents and qlib disagree on direction for XOM/2026-07-06 yet share evidence-atom tags: unknown,"exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
OPPOSITE_DIRECTION_ATOM_OVERLAP,evidence,medium,exact,exact,exact,schema,"(ticker=XOM, date=2026-07-06) exact",XOM,2026-07-06,observation_batch_day1__2026-07-06,"deepalpha,qlib","q1.action,q3.direction",evidence_atoms,deepalpha and qlib disagree on direction for XOM/2026-07-06 yet share evidence-atom tags: factor,"exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
RISK_ATOMS_BUT_BULLISH_HEADLINE,evidence,high,single_record,exact,exact,n/a,single_record (no join),GLD,2026-07-06,observation_batch_day1__2026-07-06,tradingagents,"q1.action,q3.direction",risk_atoms,tradingagents headline=BUY on GLD/2026-07-06 but risk_atoms=risk_language_in_reasoning,"single-record check; risk_atoms themselves may draw on other Q's fields for the same (ticker, date) — see risk_atoms_from_record in icaif_metrics.py."
RISK_ATOMS_BUT_BULLISH_HEADLINE,evidence,high,single_record,exact,exact,n/a,single_record (no join),JPM,2026-07-06,observation_batch_day1__2026-07-06,tradingagents,"q1.action,q3.direction",risk_atoms,tradingagents headline=BUY on JPM/2026-07-06 but risk_atoms=risk_language_in_reasoning,"single-record check; risk_atoms themselves may draw on other Q's fields for the same (ticker, date) — see risk_atoms_from_record in icaif_metrics.py."
RISK_ATOMS_BUT_BULLISH_HEADLINE,evidence,high,single_record,exact,exact,n/a,single_record (no join),MSFT,2026-07-06,observation_batch_day1__2026-07-06,tradingagents,"q1.action,q3.direction",risk_atoms,tradingagents headline=BUY on MSFT/2026-07-06 but risk_atoms=risk_language_in_reasoning,"single-record check; risk_atoms themselves may draw on other Q's fields for the same (ticker, date) — see risk_atoms_from_record in icaif_metrics.py."
RISK_ATOMS_BUT_BULLISH_HEADLINE,evidence,high,single_record,exact,exact,n/a,single_record (no join),NVDA,2026-07-06,observation_batch_day1__2026-07-06,tradingagents,"q1.action,q3.direction",risk_atoms,tradingagents headline=BUY on NVDA/2026-07-06 but risk_atoms=risk_language_in_reasoning,"single-record check; risk_atoms themselves may draw on other Q's fields for the same (ticker, date) — see risk_atoms_from_record in icaif_metrics.py."
RISK_ATOMS_BUT_BULLISH_HEADLINE,evidence,high,single_record,exact,exact,n/a,single_record (no join),QQQ,2026-07-06,observation_batch_day1__2026-07-06,tradingagents,"q1.action,q3.direction",risk_atoms,tradingagents headline=BUY on QQQ/2026-07-06 but risk_atoms=risk_language_in_reasoning,"single-record check; risk_atoms themselves may draw on other Q's fields for the same (ticker, date) — see risk_atoms_from_record in icaif_metrics.py."
RISK_ATOMS_BUT_BULLISH_HEADLINE,evidence,high,single_record,exact,exact,n/a,single_record (no join),SPY,2026-07-06,observation_batch_day1__2026-07-06,tradingagents,"q1.action,q3.direction",risk_atoms,tradingagents headline=BUY on SPY/2026-07-06 but risk_atoms=risk_language_in_reasoning,"single-record check; risk_atoms themselves may draw on other Q's fields for the same (ticker, date) — see risk_atoms_from_record in icaif_metrics.py."
RISK_ATOMS_BUT_BULLISH_HEADLINE,evidence,high,single_record,exact,exact,n/a,single_record (no join),XOM,2026-07-06,observation_batch_day1__2026-07-06,tradingagents,"q1.action,q3.direction",risk_atoms,tradingagents headline=BUY on XOM/2026-07-06 but risk_atoms=risk_language_in_reasoning,"single-record check; risk_atoms themselves may draw on other Q's fields for the same (ticker, date) — see risk_atoms_from_record in icaif_metrics.py."
VALIDATION_FAIL_BUT_STRONG_BULLISH,evidence,high,context_exact,context_exact,best_effort,none,task_id=observation_batch_day1__2026-07-06 + ctx_alignment_source=index_csv confirmed ticker=JNJ in known universe,JNJ,2026-07-06,observation_batch_day1__2026-07-06,deepalpha,"q3.direction,q3.strength,q1.action,q1.confidence",validation_atoms,"deepalpha strong BUY on JNJ/2026-07-06, but task observation_batch_day1__2026-07-06 contains a Q5 record with validation_status:fail","Q5Backtest has no ticker/date field — joined on task_id, upgraded to universe-confirmed when possible, same limitation as LONG_WITH_WEAK_VALIDATION."
VALIDATION_FAIL_BUT_STRONG_BULLISH,evidence,high,context_exact,context_exact,best_effort,none,task_id=observation_batch_day1__2026-07-06 + ctx_alignment_source=index_csv confirmed ticker=MSFT in known universe,MSFT,2026-07-06,observation_batch_day1__2026-07-06,deepalpha,"q3.direction,q3.strength,q1.action,q1.confidence",validation_atoms,"deepalpha strong BUY on MSFT/2026-07-06, but task observation_batch_day1__2026-07-06 contains a Q5 record with validation_status:fail","Q5Backtest has no ticker/date field — joined on task_id, upgraded to universe-confirmed when possible, same limitation as LONG_WITH_WEAK_VALIDATION."
VALIDATION_FAIL_BUT_STRONG_BULLISH,evidence,high,context_exact,context_exact,best_effort,none,task_id=observation_batch_day1__2026-07-06 + ctx_alignment_source=index_csv confirmed ticker=NVDA in known universe,NVDA,2026-07-06,observation_batch_day1__2026-07-06,deepalpha,"q3.direction,q3.strength,q1.action,q1.confidence",validation_atoms,"deepalpha strong BUY on NVDA/2026-07-06, but task observation_batch_day1__2026-07-06 contains a Q5 record with validation_status:fail","Q5Backtest has no ticker/date field — joined on task_id, upgraded to universe-confirmed when possible, same limitation as LONG_WITH_WEAK_VALIDATION."
VALIDATION_FAIL_BUT_STRONG_BULLISH,evidence,high,context_exact,context_exact,best_effort,none,task_id=observation_batch_day1__2026-07-06 + ctx_alignment_source=index_csv confirmed ticker=NVDA in known universe,NVDA,2026-07-06,observation_batch_day1__2026-07-06,alphagen,"q3.direction,q3.strength,q1.action,q1.confidence",validation_atoms,"alphagen strong LONG on NVDA/2026-07-06, but task observation_batch_day1__2026-07-06 contains a Q5 record with validation_status:fail","Q5Backtest has no ticker/date field — joined on task_id, upgraded to universe-confirmed when possible, same limitation as LONG_WITH_WEAK_VALIDATION."
VALIDATION_FAIL_BUT_STRONG_BULLISH,evidence,high,context_exact,context_exact,best_effort,none,task_id=observation_batch_day1__2026-07-06 + ctx_alignment_source=index_csv confirmed ticker=JNJ in known universe,JNJ,2026-07-06,observation_batch_day1__2026-07-06,vibe_trading,"q3.direction,q3.strength,q1.action,q1.confidence",validation_atoms,"vibe_trading strong LONG on JNJ/2026-07-06, but task observation_batch_day1__2026-07-06 contains a Q5 record with validation_status:fail","Q5Backtest has no ticker/date field — joined on task_id, upgraded to universe-confirmed when possible, same limitation as LONG_WITH_WEAK_VALIDATION."
VALIDATION_FAIL_BUT_STRONG_BULLISH,evidence,high,context_exact,context_exact,best_effort,none,task_id=observation_batch_day1__2026-07-06 + ctx_alignment_source=index_csv confirmed ticker=JPM in known universe,JPM,2026-07-06,observation_batch_day1__2026-07-06,vibe_trading,"q3.direction,q3.strength,q1.action,q1.confidence",validation_atoms,"vibe_trading strong LONG on JPM/2026-07-06, but task observation_batch_day1__2026-07-06 contains a Q5 record with validation_status:fail","Q5Backtest has no ticker/date field — joined on task_id, upgraded to universe-confirmed when possible, same limitation as LONG_WITH_WEAK_VALIDATION."
VALIDATION_FAIL_BUT_STRONG_BULLISH,evidence,high,context_exact,context_exact,best_effort,none,task_id=observation_batch_day1__2026-07-06 + ctx_alignment_source=index_csv confirmed ticker=QQQ in known universe,QQQ,2026-07-06,observation_batch_day1__2026-07-06,vibe_trading,"q3.direction,q3.strength,q1.action,q1.confidence",validation_atoms,"vibe_trading strong LONG on QQQ/2026-07-06, but task observation_batch_day1__2026-07-06 contains a Q5 record with validation_status:fail","Q5Backtest has no ticker/date field — joined on task_id, upgraded to universe-confirmed when possible, same limitation as LONG_WITH_WEAK_VALIDATION."
VALIDATION_FAIL_BUT_STRONG_BULLISH,evidence,high,context_exact,context_exact,best_effort,none,task_id=observation_batch_day1__2026-07-06 + ctx_alignment_source=index_csv confirmed ticker=SPY in known universe,SPY,2026-07-06,observation_batch_day1__2026-07-06,vibe_trading,"q3.direction,q3.strength,q1.action,q1.confidence",validation_atoms,"vibe_trading strong LONG on SPY/2026-07-06, but task observation_batch_day1__2026-07-06 contains a Q5 record with validation_status:fail","Q5Backtest has no ticker/date field — joined on task_id, upgraded to universe-confirmed when possible, same limitation as LONG_WITH_WEAK_VALIDATION."
HIGH_CONFIDENCE_POOR_CALIBRATION,calibration,high,exact,exact,exact,schema,"(ticker=AAPL, date=2026-07-02) exact",AAPL,2026-07-02,comparison_2026-07-02,deepalpha,q1.confidence,,"deepalpha confidence=0.96 on AAPL/2026-07-02, but is flagged overconfident historically","uses Experiment 3's overconfidence flags per (adapter, question, horizon) — no ticker/date approximation beyond that."
HIGH_CONFIDENCE_POOR_CALIBRATION,calibration,high,exact,exact,exact,schema,"(ticker=BTC-USD, date=2026-07-02) exact",BTC-USD,2026-07-02,comparison_2026-07-02,deepalpha,q1.confidence,,"deepalpha confidence=1.00 on BTC-USD/2026-07-02, but is flagged overconfident historically","uses Experiment 3's overconfidence flags per (adapter, question, horizon) — no ticker/date approximation beyond that."
HIGH_CONFIDENCE_POOR_CALIBRATION,calibration,high,exact,exact,exact,schema,"(ticker=NVDA, date=2026-07-02) exact",NVDA,2026-07-02,comparison_2026-07-02,deepalpha,q1.confidence,,"deepalpha confidence=0.95 on NVDA/2026-07-02, but is flagged overconfident historically","uses Experiment 3's overconfidence flags per (adapter, question, horizon) — no ticker/date approximation beyond that."
HIGH_CONFIDENCE_POOR_CALIBRATION,calibration,high,exact,exact,exact,schema,"(ticker=SPY, date=2026-07-02) exact",SPY,2026-07-02,comparison_2026-07-02,deepalpha,q1.confidence,,"deepalpha confidence=0.98 on SPY/2026-07-02, but is flagged overconfident historically","uses Experiment 3's overconfidence flags per (adapter, question, horizon) — no ticker/date approximation beyond that."
HIGH_CONFIDENCE_POOR_CALIBRATION,calibration,high,exact,exact,exact,schema,"(ticker=TSLA, date=2026-07-02) exact",TSLA,2026-07-02,comparison_2026-07-02,deepalpha,q1.confidence,,"deepalpha confidence=0.90 on TSLA/2026-07-02, but is flagged overconfident historically","uses Experiment 3's overconfidence flags per (adapter, question, horizon) — no ticker/date approximation beyond that."
HIGH_CONFIDENCE_POOR_CALIBRATION,calibration,high,exact,exact,exact,schema,"(ticker=AAPL, date=2026-07-06) exact",AAPL,2026-07-06,observation_batch_day1__2026-07-06,deepalpha,q1.confidence,,"deepalpha confidence=0.99 on AAPL/2026-07-06, but is flagged overconfident historically","uses Experiment 3's overconfidence flags per (adapter, question, horizon) — no ticker/date approximation beyond that."
HIGH_CONFIDENCE_POOR_CALIBRATION,calibration,high,exact,exact,exact,schema,"(ticker=GLD, date=2026-07-06) exact",GLD,2026-07-06,observation_batch_day1__2026-07-06,deepalpha,q1.confidence,,"deepalpha confidence=0.96 on GLD/2026-07-06, but is flagged overconfident historically","uses Experiment 3's overconfidence flags per (adapter, question, horizon) — no ticker/date approximation beyond that."
HIGH_CONFIDENCE_POOR_CALIBRATION,calibration,high,exact,exact,exact,schema,"(ticker=JNJ, date=2026-07-06) exact",JNJ,2026-07-06,observation_batch_day1__2026-07-06,deepalpha,q1.confidence,,"deepalpha confidence=0.91 on JNJ/2026-07-06, but is flagged overconfident historically","uses Experiment 3's overconfidence flags per (adapter, question, horizon) — no ticker/date approximation beyond that."
HIGH_CONFIDENCE_POOR_CALIBRATION,calibration,high,exact,exact,exact,schema,"(ticker=JPM, date=2026-07-06) exact",JPM,2026-07-06,observation_batch_day1__2026-07-06,deepalpha,q1.confidence,,"deepalpha confidence=1.00 on JPM/2026-07-06, but is flagged overconfident historically","uses Experiment 3's overconfidence flags per (adapter, question, horizon) — no ticker/date approximation beyond that."
HIGH_CONFIDENCE_POOR_CALIBRATION,calibration,high,exact,exact,exact,schema,"(ticker=MSFT, date=2026-07-06) exact",MSFT,2026-07-06,observation_batch_day1__2026-07-06,deepalpha,q1.confidence,,"deepalpha confidence=0.99 on MSFT/2026-07-06, but is flagged overconfident historically","uses Experiment 3's overconfidence flags per (adapter, question, horizon) — no ticker/date approximation beyond that."
HIGH_CONFIDENCE_POOR_CALIBRATION,calibration,high,exact,exact,exact,schema,"(ticker=NVDA, date=2026-07-06) exact",NVDA,2026-07-06,observation_batch_day1__2026-07-06,deepalpha,q1.confidence,,"deepalpha confidence=0.99 on NVDA/2026-07-06, but is flagged overconfident historically","uses Experiment 3's overconfidence flags per (adapter, question, horizon) — no ticker/date approximation beyond that."
HIGH_CONFIDENCE_POOR_CALIBRATION,calibration,high,exact,exact,exact,schema,"(ticker=QQQ, date=2026-07-06) exact",QQQ,2026-07-06,observation_batch_day1__2026-07-06,deepalpha,q1.confidence,,"deepalpha confidence=0.95 on QQQ/2026-07-06, but is flagged overconfident historically","uses Experiment 3's overconfidence flags per (adapter, question, horizon) — no ticker/date approximation beyond that."
HIGH_CONFIDENCE_POOR_CALIBRATION,calibration,high,exact,exact,exact,schema,"(ticker=SPY, date=2026-07-06) exact",SPY,2026-07-06,observation_batch_day1__2026-07-06,deepalpha,q1.confidence,,"deepalpha confidence=0.99 on SPY/2026-07-06, but is flagged overconfident historically","uses Experiment 3's overconfidence flags per (adapter, question, horizon) — no ticker/date approximation beyond that."
HIGH_CONFIDENCE_POOR_CALIBRATION,calibration,high,exact,exact,exact,schema,"(ticker=XOM, date=2026-07-06) exact",XOM,2026-07-06,observation_batch_day1__2026-07-06,deepalpha,q1.confidence,,"deepalpha confidence=0.98 on XOM/2026-07-06, but is flagged overconfident historically","uses Experiment 3's overconfidence flags per (adapter, question, horizon) — no ticker/date approximation beyond that."
HIGH_CONFIDENCE_POOR_CALIBRATION,calibration,high,exact,exact,exact,schema,"(ticker=GLD, date=2026-05-15) exact",GLD,2026-05-15,observation_batch_day1_historical_extension__2026-05-15,deepalpha,q1.confidence,,"deepalpha confidence=1.00 on GLD/2026-05-15, but is flagged overconfident historically","uses Experiment 3's overconfidence flags per (adapter, question, horizon) — no ticker/date approximation beyond that."
HIGH_CONFIDENCE_POOR_CALIBRATION,calibration,high,exact,exact,exact,schema,"(ticker=JPM, date=2026-05-15) exact",JPM,2026-05-15,observation_batch_day1_historical_extension__2026-05-15,deepalpha,q1.confidence,,"deepalpha confidence=0.93 on JPM/2026-05-15, but is flagged overconfident historically","uses Experiment 3's overconfidence flags per (adapter, question, horizon) — no ticker/date approximation beyond that."
HIGH_CONFIDENCE_POOR_CALIBRATION,calibration,high,exact,exact,exact,schema,"(ticker=NVDA, date=2026-05-15) exact",NVDA,2026-05-15,observation_batch_day1_historical_extension__2026-05-15,deepalpha,q1.confidence,,"deepalpha confidence=0.96 on NVDA/2026-05-15, but is flagged overconfident historically","uses Experiment 3's overconfidence flags per (adapter, question, horizon) — no ticker/date approximation beyond that."
HIGH_CONFIDENCE_POOR_CALIBRATION,calibration,high,exact,exact,exact,schema,"(ticker=QQQ, date=2026-05-15) exact",QQQ,2026-05-15,observation_batch_day1_historical_extension__2026-05-15,deepalpha,q1.confidence,,"deepalpha confidence=0.99 on QQQ/2026-05-15, but is flagged overconfident historically","uses Experiment 3's overconfidence flags per (adapter, question, horizon) — no ticker/date approximation beyond that."
HIGH_CONFIDENCE_POOR_CALIBRATION,calibration,high,exact,exact,exact,schema,"(ticker=SPY, date=2026-05-15) exact",SPY,2026-05-15,observation_batch_day1_historical_extension__2026-05-15,deepalpha,q1.confidence,,"deepalpha confidence=0.99 on SPY/2026-05-15, but is flagged overconfident historically","uses Experiment 3's overconfidence flags per (adapter, question, horizon) — no ticker/date approximation beyond that."
HIGH_CONFIDENCE_POOR_CALIBRATION,calibration,high,exact,exact,exact,schema,"(ticker=GLD, date=2026-05-21) exact",GLD,2026-05-21,observation_batch_day1_historical_extension__2026-05-21,deepalpha,q1.confidence,,"deepalpha confidence=0.97 on GLD/2026-05-21, but is flagged overconfident historically","uses Experiment 3's overconfidence flags per (adapter, question, horizon) — no ticker/date approximation beyond that."
HIGH_CONFIDENCE_POOR_CALIBRATION,calibration,high,exact,exact,exact,schema,"(ticker=JPM, date=2026-05-21) exact",JPM,2026-05-21,observation_batch_day1_historical_extension__2026-05-21,deepalpha,q1.confidence,,"deepalpha confidence=0.93 on JPM/2026-05-21, but is flagged overconfident historically","uses Experiment 3's overconfidence flags per (adapter, question, horizon) — no ticker/date approximation beyond that."
HIGH_CONFIDENCE_POOR_CALIBRATION,calibration,high,exact,exact,exact,schema,"(ticker=NVDA, date=2026-05-21) exact",NVDA,2026-05-21,observation_batch_day1_historical_extension__2026-05-21,deepalpha,q1.confidence,,"deepalpha confidence=0.97 on NVDA/2026-05-21, but is flagged overconfident historically","uses Experiment 3's overconfidence flags per (adapter, question, horizon) — no ticker/date approximation beyond that."
HIGH_CONFIDENCE_POOR_CALIBRATION,calibration,high,exact,exact,exact,schema,"(ticker=QQQ, date=2026-05-21) exact",QQQ,2026-05-21,observation_batch_day1_historical_extension__2026-05-21,deepalpha,q1.confidence,,"deepalpha confidence=0.98 on QQQ/2026-05-21, but is flagged overconfident historically","uses Experiment 3's overconfidence flags per (adapter, question, horizon) — no ticker/date approximation beyond that."
HIGH_CONFIDENCE_POOR_CALIBRATION,calibration,high,exact,exact,exact,schema,"(ticker=SPY, date=2026-05-21) exact",SPY,2026-05-21,observation_batch_day1_historical_extension__2026-05-21,deepalpha,q1.confidence,,"deepalpha confidence=1.00 on SPY/2026-05-21, but is flagged overconfident historically","uses Experiment 3's overconfidence flags per (adapter, question, horizon) — no ticker/date approximation beyond that."
HIGH_CONFIDENCE_POOR_CALIBRATION,calibration,high,exact,exact,exact,schema,"(ticker=GLD, date=2026-05-27) exact",GLD,2026-05-27,observation_batch_day1_historical_extension__2026-05-27,deepalpha,q1.confidence,,"deepalpha confidence=0.97 on GLD/2026-05-27, but is flagged overconfident historically","uses Experiment 3's overconfidence flags per (adapter, question, horizon) — no ticker/date approximation beyond that."
HIGH_CONFIDENCE_POOR_CALIBRATION,calibration,high,exact,exact,exact,schema,"(ticker=JPM, date=2026-05-27) exact",JPM,2026-05-27,observation_batch_day1_historical_extension__2026-05-27,deepalpha,q1.confidence,,"deepalpha confidence=0.96 on JPM/2026-05-27, but is flagged overconfident historically","uses Experiment 3's overconfidence flags per (adapter, question, horizon) — no ticker/date approximation beyond that."
HIGH_CONFIDENCE_POOR_CALIBRATION,calibration,high,exact,exact,exact,schema,"(ticker=NVDA, date=2026-05-27) exact",NVDA,2026-05-27,observation_batch_day1_historical_extension__2026-05-27,deepalpha,q1.confidence,,"deepalpha confidence=0.98 on NVDA/2026-05-27, but is flagged overconfident historically","uses Experiment 3's overconfidence flags per (adapter, question, horizon) — no ticker/date approximation beyond that."
HIGH_CONFIDENCE_POOR_CALIBRATION,calibration,high,exact,exact,exact,schema,"(ticker=QQQ, date=2026-05-27) exact",QQQ,2026-05-27,observation_batch_day1_historical_extension__2026-05-27,deepalpha,q1.confidence,,"deepalpha confidence=0.98 on QQQ/2026-05-27, but is flagged overconfident historically","uses Experiment 3's overconfidence flags per (adapter, question, horizon) — no ticker/date approximation beyond that."
HIGH_CONFIDENCE_POOR_CALIBRATION,calibration,high,exact,exact,exact,schema,"(ticker=SPY, date=2026-05-27) exact",SPY,2026-05-27,observation_batch_day1_historical_extension__2026-05-27,deepalpha,q1.confidence,,"deepalpha confidence=0.99 on SPY/2026-05-27, but is flagged overconfident historically","uses Experiment 3's overconfidence flags per (adapter, question, horizon) — no ticker/date approximation beyond that."
HIGH_CONFIDENCE_POOR_CALIBRATION,calibration,high,exact,exact,exact,schema,"(ticker=GLD, date=2026-06-02) exact",GLD,2026-06-02,observation_batch_day1_historical_extension__2026-06-02,deepalpha,q1.confidence,,"deepalpha confidence=0.97 on GLD/2026-06-02, but is flagged overconfident historically","uses Experiment 3's overconfidence flags per (adapter, question, horizon) — no ticker/date approximation beyond that."
HIGH_CONFIDENCE_POOR_CALIBRATION,calibration,high,exact,exact,exact,schema,"(ticker=JPM, date=2026-06-02) exact",JPM,2026-06-02,observation_batch_day1_historical_extension__2026-06-02,deepalpha,q1.confidence,,"deepalpha confidence=0.87 on JPM/2026-06-02, but is flagged overconfident historically","uses Experiment 3's overconfidence flags per (adapter, question, horizon) — no ticker/date approximation beyond that."
HIGH_CONFIDENCE_POOR_CALIBRATION,calibration,high,exact,exact,exact,schema,"(ticker=NVDA, date=2026-06-02) exact",NVDA,2026-06-02,observation_batch_day1_historical_extension__2026-06-02,deepalpha,q1.confidence,,"deepalpha confidence=0.98 on NVDA/2026-06-02, but is flagged overconfident historically","uses Experiment 3's overconfidence flags per (adapter, question, horizon) — no ticker/date approximation beyond that."
HIGH_CONFIDENCE_POOR_CALIBRATION,calibration,high,exact,exact,exact,schema,"(ticker=QQQ, date=2026-06-02) exact",QQQ,2026-06-02,observation_batch_day1_historical_extension__2026-06-02,deepalpha,q1.confidence,,"deepalpha confidence=0.99 on QQQ/2026-06-02, but is flagged overconfident historically","uses Experiment 3's overconfidence flags per (adapter, question, horizon) — no ticker/date approximation beyond that."
HIGH_CONFIDENCE_POOR_CALIBRATION,calibration,high,exact,exact,exact,schema,"(ticker=SPY, date=2026-06-02) exact",SPY,2026-06-02,observation_batch_day1_historical_extension__2026-06-02,deepalpha,q1.confidence,,"deepalpha confidence=1.00 on SPY/2026-06-02, but is flagged overconfident historically","uses Experiment 3's overconfidence flags per (adapter, question, horizon) — no ticker/date approximation beyond that."
HIGH_CONFIDENCE_POOR_CALIBRATION,calibration,high,exact,exact,exact,schema,"(ticker=GLD, date=2026-06-08) exact",GLD,2026-06-08,observation_batch_day1_historical_extension__2026-06-08,deepalpha,q1.confidence,,"deepalpha confidence=0.97 on GLD/2026-06-08, but is flagged overconfident historically","uses Experiment 3's overconfidence flags per (adapter, question, horizon) — no ticker/date approximation beyond that."
HIGH_CONFIDENCE_POOR_CALIBRATION,calibration,high,exact,exact,exact,schema,"(ticker=JPM, date=2026-06-08) exact",JPM,2026-06-08,observation_batch_day1_historical_extension__2026-06-08,deepalpha,q1.confidence,,"deepalpha confidence=0.89 on JPM/2026-06-08, but is flagged overconfident historically","uses Experiment 3's overconfidence flags per (adapter, question, horizon) — no ticker/date approximation beyond that."
HIGH_CONFIDENCE_POOR_CALIBRATION,calibration,high,exact,exact,exact,schema,"(ticker=NVDA, date=2026-06-08) exact",NVDA,2026-06-08,observation_batch_day1_historical_extension__2026-06-08,deepalpha,q1.confidence,,"deepalpha confidence=0.97 on NVDA/2026-06-08, but is flagged overconfident historically","uses Experiment 3's overconfidence flags per (adapter, question, horizon) — no ticker/date approximation beyond that."
HIGH_CONFIDENCE_POOR_CALIBRATION,calibration,high,exact,exact,exact,schema,"(ticker=QQQ, date=2026-06-08) exact",QQQ,2026-06-08,observation_batch_day1_historical_extension__2026-06-08,deepalpha,q1.confidence,,"deepalpha confidence=0.99 on QQQ/2026-06-08, but is flagged overconfident historically","uses Experiment 3's overconfidence flags per (adapter, question, horizon) — no ticker/date approximation beyond that."
HIGH_CONFIDENCE_POOR_CALIBRATION,calibration,high,exact,exact,exact,schema,"(ticker=SPY, date=2026-06-08) exact",SPY,2026-06-08,observation_batch_day1_historical_extension__2026-06-08,deepalpha,q1.confidence,,"deepalpha confidence=0.98 on SPY/2026-06-08, but is flagged overconfident historically","uses Experiment 3's overconfidence flags per (adapter, question, horizon) — no ticker/date approximation beyond that."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=BTC-USD, date=2026-07-02) exact",BTC-USD,2026-07-02,comparison_2026-07-02,ai_hedge_fund,"q1.confidence,q3.strength",,ai_hedge_fund Q1 value=1.00 (bucket 0.9-1.0) on BTC-USD/2026-07-02 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
